2025-04-15 10:12:42 Tue,9232,75.956970,35.628510
2025-04-15 10:12:45 Tue,9632,75.904099,35.683823
2025-04-15 10:12:48 Tue,10185,75.865646,35.712433
2025-04-15 10:12:51 Tue,9872,75.812767,35.779190
2025-04-15 10:12:54 Tue,9584,75.798347,35.849762
2025-04-15 10:12:57 Tue,10172,75.783928,35.874557
2025-04-15 10:13:00 Tue,10078,75.740669,35.872650
2025-04-15 10:13:03 Tue,9628,75.682991,35.899353
2025-04-15 10:13:06 Tue,9676,75.682991,35.910797
2025-04-15 10:13:10 Tue,9603,75.586861,35.996628
2025-04-15 10:13:13 Tue,9521,75.610893,35.933685
2025-04-15 10:13:16 Tue,9184,75.529182,35.842133
2025-04-15 10:13:19 Tue,8790,75.471504,35.920334
2025-04-15 10:13:22 Tue,8410,75.466698,36.133972
2025-04-15 10:13:25 Tue,8086,75.413826,36.198822
2025-04-15 10:13:28 Tue,8740,75.370567,36.290375
2025-04-15 10:13:31 Tue,9151,75.298462,36.355225
2025-04-15 10:13:34 Tue,8705,75.279236,36.366669
2025-04-15 10:13:38 Tue,7630,75.250397,36.408630
2025-04-15 10:13:41 Tue,7603,75.202332,36.437241
2025-04-15 10:13:44 Tue,6725,75.139847,36.505905
2025-04-15 10:13:47 Tue,5887,75.019684,36.570755
2025-04-15 10:13:50 Tue,5632,74.952393,36.683289
2025-04-15 10:13:53 Tue,5221,74.851456,36.753860
2025-04-15 10:13:56 Tue,4784,74.760124,36.849228
2025-04-15 10:13:59 Tue,4528,74.697639,36.954132
2025-04-15 10:14:02 Tue,4298,74.654381,37.041885
2025-04-15 10:14:06 Tue,4342,74.539024,37.162048
2025-04-15 10:14:09 Tue,4434,74.394829,37.282211
2025-04-15 10:14:12 Tue,4843,74.404442,37.364227
2025-04-15 10:14:15 Tue,5048,74.322723,37.501556
2025-04-15 10:14:18 Tue,5863,74.231400,37.572128
2025-04-15 10:14:21 Tue,6939,74.164108,37.656052
2025-04-15 10:14:24 Tue,7374,74.140076,37.671310
2025-04-15 10:14:27 Tue,8016,74.164108,37.703735
2025-04-15 10:14:30 Tue,9426,74.140076,37.726624
2025-04-15 10:14:34 Tue,10251,74.087204,37.764771
2025-04-15 10:14:37 Tue,10701,74.154495,37.751419
2025-04-15 10:14:40 Tue,10878,74.173721,37.745697
2025-04-15 10:14:43 Tue,11131,74.202560,37.732346
2025-04-15 10:14:46 Tue,11274,74.236206,37.648422
2025-04-15 10:14:49 Tue,11365,74.279465,37.509186
2025-04-15 10:14:52 Tue,11580,74.260239,37.394745
2025-04-15 10:14:55 Tue,11022,74.313118,37.331802
2025-04-15 10:14:58 Tue,10316,74.279465,37.390930
2025-04-15 10:15:02 Tue,9645,74.245819,37.318451
2025-04-15 10:15:05 Tue,9328,74.231400,37.448151
2025-04-15 10:15:08 Tue,8607,74.221786,37.469131
2025-04-15 10:15:11 Tue,8012,74.212173,37.381393
2025-04-15 10:15:14 Tue,7848,74.144882,37.371857
2025-04-15 10:15:17 Tue,7450,74.159302,37.430984
2025-04-15 10:15:20 Tue,6585,74.077591,37.478668
2025-04-15 10:15:23 Tue,6069,74.000687,37.551147
2025-04-15 10:15:26 Tue,5717,73.967041,37.663681
2025-04-15 10:15:29 Tue,6279,73.971848,37.770493
2025-04-15 10:15:33 Tue,7177,73.928589,37.816269
2025-04-15 10:15:36 Tue,9324,73.904556,37.810547
2025-04-15 10:15:39 Tue,9938,73.923782,37.909729
2025-04-15 10:15:42 Tue,10270,73.933395,37.865860
2025-04-15 10:15:45 Tue,10023,73.981461,37.932617
2025-04-15 10:15:48 Tue,9730,73.967041,37.934525
2025-04-15 10:15:51 Tue,10030,73.952621,38.302658
2025-04-15 10:15:54 Tue,10097,73.971848,38.193939
2025-04-15 10:15:57 Tue,11040,73.995880,38.018463
2025-04-15 10:16:01 Tue,10967,73.991074,37.911636
2025-04-15 10:16:04 Tue,11108,74.015106,37.884933
2025-04-15 10:16:07 Tue,10847,74.019913,37.886841
2025-04-15 10:16:10 Tue,10666,74.039139,37.793381
2025-04-15 10:16:13 Tue,10491,74.067978,37.812454
2025-04-15 10:16:16 Tue,10189,74.058365,37.774307
2025-04-15 10:16:19 Tue,9774,74.034332,37.842972
2025-04-15 10:16:22 Tue,8484,74.019913,37.863953
2025-04-15 10:16:25 Tue,7138,74.000687,37.900192
2025-04-15 10:16:29 Tue,6434,73.918976,38.026093
2025-04-15 10:16:32 Tue,6351,73.914169,38.171051
2025-04-15 10:16:35 Tue,6023,73.899750,38.108109
2025-04-15 10:16:38 Tue,5695,73.837265,38.108109
2025-04-15 10:16:41 Tue,5385,73.741127,38.113831
2025-04-15 10:16:44 Tue,5172,73.798805,38.163422
2025-04-15 10:16:47 Tue,5114,73.702675,38.222549
2025-04-15 10:16:50 Tue,5466,73.726707,38.245438
